# x=3.3250  x=3.3750  x=3.4250  x=3.4750  x=3.5250  x=3.5750  x=3.6250  x=3.6750  x=3.7250  x=3.7750  x=3.8250  x=3.8750  x=3.9250  x=3.9750  x=4.0250  x=4.0750  x=4.1250  x=4.1750  x=4.2250  x=4.2750  x=4.3250  x=4.3750  x=4.4250  x=4.4750  x=4.5250  x=4.5750  x=4.6250  x=4.6750  x=4.7250  x=4.7750  x=4.8250  x=4.8750  x=4.9250  x=4.9750  x=5.0250  x=5.0750  x=5.1250  x=5.1750  x=5.2250  x=5.2750  x=5.3250  x=5.3750  x=5.4250  x=5.4750  x=5.5250  x=5.5750  x=5.6250  x=5.6750  x=5.7250  x=5.7750  x=5.8250  x=5.8750  x=5.9250  x=5.9750  x=6.0250  x=6.0750  x=6.1250  x=6.1750  x=6.2250  x=6.2750  x=6.3250  x=6.3750  x=6.4250  x=6.4750  x=6.5250  x=6.5750  x=6.6250  x=6.6750
1.295601e+00 1.316399e+00 1.337942e+00 1.360269e+00 1.383420e+00 1.407438e+00 1.432366e+00 1.458249e+00 1.485135e+00 1.513072e+00 1.542110e+00 1.572303e+00 1.603706e+00 1.636374e+00 1.658335e+00 1.667878e+00 1.677043e+00 1.685837e+00 1.694267e+00 1.702339e+00 1.710059e+00 1.717432e+00 1.724465e+00 1.731162e+00 1.737529e+00 1.743569e+00 1.749288e+00 1.754690e+00 1.759778e+00 1.764557e+00 1.769031e+00 1.773201e+00 1.777072e+00 1.780646e+00 1.783927e+00 1.786916e+00 1.789615e+00 1.792027e+00 1.794154e+00 1.795996e+00 1.797556e+00 1.798834e+00 1.799832e+00 1.800550e+00 1.800989e+00 1.801149e+00 1.801030e+00 1.800632e+00 1.799955e+00 1.798999e+00 1.797762e+00 1.796243e+00 1.794442e+00 1.792358e+00 1.789877e+00 1.787244e+00 1.784570e+00 1.781855e+00 1.779098e+00 1.776298e+00 1.773456e+00 1.770571e+00 1.767643e+00 1.764670e+00 1.761653e+00 1.758591e+00 1.755484e+00 1.752331e+00
1.548349e+00 1.543412e+00 1.537929e+00 1.531898e+00 1.525317e+00 1.518183e+00 1.510494e+00 1.502247e+00 1.493439e+00 1.484067e+00 1.474126e+00 1.463614e+00 1.452526e+00 1.440858e+00 1.404603e+00 1.349425e+00 1.299063e+00 1.253278e+00 1.211852e+00 1.174588e+00 1.141310e+00 1.111858e+00 1.086093e+00 1.063892e+00 1.045150e+00 1.029777e+00 1.017701e+00 1.008863e+00 1.003223e+00 1.000752e+00 1.001440e+00 1.005290e+00 1.012319e+00 1.022562e+00 1.036066e+00 1.052897e+00 1.073135e+00 1.096874e+00 1.124230e+00 1.155331e+00 1.190325e+00 1.229379e+00 1.272679e+00 1.320430e+00 1.372860e+00 1.430218e+00 1.492777e+00 1.560834e+00 1.634712e+00 1.714764e+00 1.801370e+00 1.894942e+00 1.995925e+00 2.104798e+00 2.189112e+00 2.237746e+00 2.283715e+00 2.327063e+00 2.367832e+00 2.406062e+00 2.441788e+00 2.475045e+00 2.505864e+00 2.534277e+00 2.560309e+00 2.583985e+00 2.605329e+00 2.624361e+00
1.726961e+00 1.763062e+00 1.800107e+00 1.838132e+00 1.877174e+00 1.917271e+00 1.958461e+00 2.000785e+00 2.044283e+00 2.088998e+00 2.134974e+00 2.182254e+00 2.230885e+00 2.280913e+00 2.340790e+00 2.407207e+00 2.471782e+00 2.534534e+00 2.595483e+00 2.654647e+00 2.712043e+00 2.767689e+00 2.821603e+00 2.873799e+00 2.924294e+00 2.973103e+00 3.020241e+00 3.065722e+00 3.109559e+00 3.151767e+00 3.192357e+00 3.231342e+00 3.268734e+00 3.304544e+00 3.338782e+00 3.371460e+00 3.402587e+00 3.432172e+00 3.460224e+00 3.486752e+00 3.511764e+00 3.535268e+00 3.557269e+00 3.577776e+00 3.596794e+00 3.614329e+00 3.630386e+00 3.644970e+00 3.658086e+00 3.669738e+00 3.679928e+00 3.688660e+00 3.695937e+00 3.701761e+00 3.705628e+00 3.708157e+00 3.709855e+00 3.710721e+00 3.710757e+00 3.709961e+00 3.708334e+00 3.705876e+00 3.702585e+00 3.698462e+00 3.693504e+00 3.687711e+00 3.681082e+00 3.673614e+00
3.860864e+00 3.875691e+00 3.889848e+00 3.903343e+00 3.916182e+00 3.928372e+00 3.939921e+00 3.950834e+00 3.961117e+00 3.970776e+00 3.979816e+00 3.988241e+00 3.996057e+00 4.003268e+00 4.013994e+00 4.026001e+00 4.035191e+00 4.041582e+00 4.045183e+00 4.046001e+00 4.044037e+00 4.039288e+00 4.031745e+00 4.021396e+00 4.008224e+00 3.992205e+00 3.973312e+00 3.951514e+00 3.926773e+00 3.899046e+00 3.868287e+00 3.834443e+00 3.797456e+00 3.757263e+00 3.713796e+00 3.666980e+00 3.616736e+00 3.562978e+00 3.505614e+00 3.444547e+00 3.379671e+00 3.310878e+00 3.238048e+00 3.161058e+00 3.079777e+00 2.994066e+00 2.903779e+00 2.808762e+00 2.708852e+00 2.603879e+00 2.493665e+00 2.378021e+00 2.256750e+00 2.129645e+00 2.009319e+00 1.908844e+00 1.814960e+00 1.727265e+00 1.645384e+00 1.568968e+00 1.497691e+00 1.431246e+00 1.369352e+00 1.311742e+00 1.258170e+00 1.208409e+00 1.162244e+00 1.119479e+00
8.573305e-01 8.503565e-01 8.434166e-01 8.365023e-01 8.296054e-01 8.227176e-01 8.158305e-01 8.089359e-01 8.020255e-01 7.950910e-01 7.881241e-01 7.811163e-01 7.740593e-01 7.669446e-01 7.612055e-01 7.574288e-01 7.541687e-01 7.514212e-01 7.491834e-01 7.474525e-01 7.462266e-01 7.455044e-01 7.452850e-01 7.455681e-01 7.463541e-01 7.476438e-01 7.494388e-01 7.517411e-01 7.545534e-01 7.578787e-01 7.617211e-01 7.660848e-01 7.709748e-01 7.763968e-01 7.823570e-01 7.888621e-01 7.959197e-01 8.035377e-01 8.117250e-01 8.204908e-01 8.298453e-01 8.397990e-01 8.503635e-01 8.615508e-01 8.733738e-01 8.858458e-01 8.989813e-01 9.127952e-01 9.273034e-01 9.425224e-01 9.584698e-01 9.751636e-01 9.926231e-01 1.010868e+00 1.028807e+00 1.044478e+00 1.059013e+00 1.072431e+00 1.084749e+00 1.095981e+00 1.106144e+00 1.115249e+00 1.123308e+00 1.130331e+00 1.136328e+00 1.141305e+00 1.145269e+00 1.148226e+00
1.703569e+00 1.690904e+00 1.677298e+00 1.662732e+00 1.647191e+00 1.630656e+00 1.613107e+00 1.594523e+00 1.574882e+00 1.554161e+00 1.532335e+00 1.509378e+00 1.485263e+00 1.459961e+00 1.437602e+00 1.419883e+00 1.402619e+00 1.385784e+00 1.369353e+00 1.353304e+00 1.337611e+00 1.322252e+00 1.307205e+00 1.292447e+00 1.277957e+00 1.263714e+00 1.249696e+00 1.235883e+00 1.222255e+00 1.208792e+00 1.195475e+00 1.182282e+00 1.169196e+00 1.156197e+00 1.143266e+00 1.130384e+00 1.117532e+00 1.104691e+00 1.091843e+00 1.078968e+00 1.066048e+00 1.053064e+00 1.039996e+00 1.026827e+00 1.013535e+00 1.000102e+00 9.865081e-01 9.727334e-01 9.587576e-01 9.445602e-01 9.301204e-01 9.154170e-01 9.004285e-01 8.851328e-01 8.664488e-01 8.461896e-01 8.273644e-01 8.099275e-01 7.938364e-01 7.790517e-01 7.655375e-01 7.532608e-01 7.421917e-01 7.323032e-01 7.235712e-01 7.159743e-01 7.094942e-01 7.041150e-01
1.444742e+00 1.414881e+00 1.381740e+00 1.345289e+00 1.305497e+00 1.262330e+00 1.215748e+00 1.165713e+00 1.112179e+00 1.055100e+00 9.944267e-01 9.301057e-01 8.620808e-01 7.902926e-01 7.386785e-01 7.122249e-01 6.868894e-01 6.626311e-01 6.394110e-01 6.171919e-01 5.959379e-01 5.756150e-01 5.561904e-01 5.376330e-01 5.199128e-01 5.030014e-01 4.868716e-01 4.714975e-01 4.568544e-01 4.429186e-01 4.296679e-01 4.170808e-01 4.051373e-01 3.938180e-01 3.831048e-01 3.729804e-01 3.634285e-01 3.544339e-01 3.459821e-01 3.380594e-01 3.306531e-01 3.237513e-01 3.173430e-01 3.114177e-01 3.059661e-01 3.009792e-01 2.964492e-01 2.923687e-01 2.887312e-01 2.855308e-01 2.827624e-01 2.804214e-01 2.785043e-01 2.770078e-01 2.735496e-01 2.683386e-01 2.637081e-01 2.596162e-01 2.560261e-01 2.529056e-01 2.502264e-01 2.479646e-01 2.460997e-01 2.446149e-01 2.434969e-01 2.427355e-01 2.423241e-01 2.422588e-01
7.853679e-01 7.810190e-01 7.762135e-01 7.709432e-01 7.651992e-01 7.589718e-01 7.522505e-01 7.450239e-01 7.372797e-01 7.290050e-01 7.201856e-01 7.108067e-01 7.008524e-01 6.903059e-01 6.716495e-01 6.472052e-01 6.243696e-01 6.030465e-01 5.831459e-01 5.645838e-01 5.472820e-01 5.311674e-01 5.161722e-01 5.022329e-01 4.892909e-01 4.772916e-01 4.661842e-01 4.559221e-01 4.464618e-01 4.377634e-01 4.297904e-01 4.225090e-01 4.158885e-01 4.099011e-01 4.045214e-01 3.997267e-01 3.954969e-01 3.918140e-01 3.886627e-01 3.860294e-01 3.839032e-01 3.822751e-01 3.811382e-01 3.804878e-01 3.803210e-01 3.806371e-01 3.814376e-01 3.827258e-01 3.845070e-01 3.867889e-01 3.895811e-01 3.928952e-01 3.967454e-01 4.011479e-01 4.049263e-01 4.072490e-01 4.093141e-01 4.111249e-01 4.126839e-01 4.139935e-01 4.150557e-01 4.158720e-01 4.164437e-01 4.167716e-01 4.168562e-01 4.166976e-01 4.162957e-01 4.156497e-01
1.751734e+00 1.766705e+00 1.781118e+00 1.794984e+00 1.808312e+00 1.821108e+00 1.833382e+00 1.845140e+00 1.856390e+00 1.867139e+00 1.877393e+00 1.887159e+00 1.896443e+00 1.905251e+00 1.915768e+00 1.927564e+00 1.938479e+00 1.948534e+00 1.957746e+00 1.966133e+00 1.973709e+00 1.980489e+00 1.986484e+00 1.991707e+00 1.996166e+00 1.999869e+00 2.002823e+00 2.005034e+00 2.006505e+00 2.007240e+00 2.007240e+00 2.006503e+00 2.005031e+00 2.002818e+00 1.999863e+00 1.996158e+00 1.991698e+00 1.986474e+00 1.980477e+00 1.973696e+00 1.966118e+00 1.957730e+00 1.948516e+00 1.938460e+00 1.927543e+00 1.915746e+00 1.903046e+00 1.889421e+00 1.874846e+00 1.859295e+00 1.842738e+00 1.825146e+00 1.806487e+00 1.786727e+00 1.748834e+00 1.697605e+00 1.649734e+00 1.604943e+00 1.562970e+00 1.523569e+00 1.486511e+00 1.451578e+00 1.418567e+00 1.387284e+00 1.357547e+00 1.329182e+00 1.302023e+00 1.275911e+00
9.700651e-01 9.641080e-01 9.590193e-01 9.547901e-01 9.514130e-01 9.488823e-01 9.471933e-01 9.463433e-01 9.463306e-01 9.471554e-01 9.488190e-01 9.513243e-01 9.546757e-01 9.588791e-01 9.650557e-01 9.718635e-01 9.782194e-01 9.841522e-01 9.896888e-01 9.948543e-01 9.996724e-01 1.004165e+00 1.008352e+00 1.012253e+00 1.015885e+00 1.019265e+00 1.022408e+00 1.025329e+00 1.028041e+00 1.030556e+00 1.032885e+00 1.035040e+00 1.037029e+00 1.038863e+00 1.040548e+00 1.042094e+00 1.043507e+00 1.044792e+00 1.045958e+00 1.047007e+00 1.047946e+00 1.048778e+00 1.049508e+00 1.050138e+00 1.050671e+00 1.051111e+00 1.051458e+00 1.051715e+00 1.051883e+00 1.051961e+00 1.051952e+00 1.051854e+00 1.051668e+00 1.051392e+00 1.051149e+00 1.051450e+00 1.052170e+00 1.053310e+00 1.054869e+00 1.056848e+00 1.059250e+00 1.062075e+00 1.065324e+00 1.069000e+00 1.073104e+00 1.077639e+00 1.082608e+00 1.088012e+00
1.726577e+00 1.719955e+00 1.712702e+00 1.704812e+00 1.696277e+00 1.687088e+00 1.677237e+00 1.666712e+00 1.655503e+00 1.643600e+00 1.630990e+00 1.617661e+00 1.603598e+00 1.588789e+00 1.564711e+00 1.533619e+00 1.503972e+00 1.475722e+00 1.448826e+00 1.423243e+00 1.398931e+00 1.375854e+00 1.353975e+00 1.333260e+00 1.313677e+00 1.295195e+00 1.277785e+00 1.261420e+00 1.246076e+00 1.231727e+00 1.218351e+00 1.205928e+00 1.194438e+00 1.183864e+00 1.174188e+00 1.165395e+00 1.157473e+00 1.150408e+00 1.144190e+00 1.138809e+00 1.134256e+00 1.130525e+00 1.127609e+00 1.125504e+00 1.124207e+00 1.123715e+00 1.124028e+00 1.125147e+00 1.127073e+00 1.129809e+00 1.133360e+00 1.137730e+00 1.142928e+00 1.148960e+00 1.154375e+00 1.157708e+00 1.160423e+00 1.162525e+00 1.164014e+00 1.164893e+00 1.165163e+00 1.164824e+00 1.163876e+00 1.162318e+00 1.160147e+00 1.157362e+00 1.153959e+00 1.149935e+00
1.011147e+00 1.017214e+00 1.023446e+00 1.029857e+00 1.036465e+00 1.043286e+00 1.050336e+00 1.057633e+00 1.065197e+00 1.073045e+00 1.081197e+00 1.089674e+00 1.098497e+00 1.107687e+00 1.114562e+00 1.118916e+00 1.123464e+00 1.128213e+00 1.133172e+00 1.138347e+00 1.143748e+00 1.149382e+00 1.155259e+00 1.161388e+00 1.167778e+00 1.174441e+00 1.181386e+00 1.188624e+00 1.196167e+00 1.204027e+00 1.212216e+00 1.220748e+00 1.229636e+00 1.238894e+00 1.248536e+00 1.258579e+00 1.269038e+00 1.279929e+00 1.291270e+00 1.303080e+00 1.315376e+00 1.328178e+00 1.341506e+00 1.355383e+00 1.369829e+00 1.384868e+00 1.400523e+00 1.416820e+00 1.433784e+00 1.451443e+00 1.469823e+00 1.488956e+00 1.508870e+00 1.529597e+00 1.548000e+00 1.562354e+00 1.575836e+00 1.588451e+00 1.600203e+00 1.611097e+00 1.621135e+00 1.630322e+00 1.638661e+00 1.646154e+00 1.652804e+00 1.658614e+00 1.663586e+00 1.667720e+00
2.008861e+00 2.026022e+00 2.043441e+00 2.061133e+00 2.079113e+00 2.097398e+00 2.116003e+00 2.134945e+00 2.154241e+00 2.173906e+00 2.193959e+00 2.214418e+00 2.235299e+00 2.256623e+00 2.286980e+00 2.323264e+00 2.356943e+00 2.388052e+00 2.416628e+00 2.442701e+00 2.466301e+00 2.487454e+00 2.506184e+00 2.522511e+00 2.536454e+00 2.548028e+00 2.557246e+00 2.564119e+00 2.568654e+00 2.570856e+00 2.570727e+00 2.568268e+00 2.563476e+00 2.556344e+00 2.546867e+00 2.535032e+00 2.520827e+00 2.504235e+00 2.485239e+00 2.463817e+00 2.439946e+00 2.413598e+00 2.384744e+00 2.353353e+00 2.319389e+00 2.282815e+00 2.243589e+00 2.201668e+00 2.157005e+00 2.109551e+00 2.059253e+00 2.006055e+00 1.949896e+00 1.890716e+00 1.844836e+00 1.815783e+00 1.787159e+00 1.758956e+00 1.731167e+00 1.703783e+00 1.676797e+00 1.650201e+00 1.623987e+00 1.598150e+00 1.572680e+00 1.547571e+00 1.522816e+00 1.498407e+00
2.090973e+00 2.078704e+00 2.066803e+00 2.055257e+00 2.044053e+00 2.033177e+00 2.022619e+00 2.012365e+00 2.002404e+00 1.992724e+00 1.983316e+00 1.974167e+00 1.965267e+00 1.956607e+00 1.920172e+00 1.861109e+00 1.807086e+00 1.757794e+00 1.712950e+00 1.672299e+00 1.635607e+00 1.602665e+00 1.573284e+00 1.547297e+00 1.524554e+00 1.504925e+00 1.488299e+00 1.474579e+00 1.463688e+00 1.455564e+00 1.450159e+00 1.447442e+00 1.447399e+00 1.450029e+00 1.455348e+00 1.463384e+00 1.474185e+00 1.487813e+00 1.504344e+00 1.523875e+00 1.546515e+00 1.572396e+00 1.601665e+00 1.634490e+00 1.671058e+00 1.711578e+00 1.756283e+00 1.805428e+00 1.859294e+00 1.918190e+00 1.982452e+00 2.052448e+00 2.128578e+00 2.211278e+00 2.264928e+00 2.280921e+00 2.295352e+00 2.308225e+00 2.319542e+00 2.329305e+00 2.337516e+00 2.344176e+00 2.349287e+00 2.352849e+00 2.354863e+00 2.355330e+00 2.354250e+00 2.351621e+00
7.280215e-01 7.381808e-01 7.485341e-01 7.591016e-01 7.699038e-01 7.809620e-01 7.922976e-01 8.039328e-01 8.158903e-01 8.281935e-01 8.408663e-01 8.539335e-01 8.674205e-01 8.813538e-01 8.938661e-01 9.036483e-01 9.126160e-01 9.207891e-01 9.281857e-01 9.348219e-01 9.407123e-01 9.458700e-01 9.503064e-01 9.540311e-01 9.570523e-01 9.593768e-01 9.610096e-01 9.619544e-01 9.622132e-01 9.617865e-01 9.606735e-01 9.588717e-01 9.563772e-01 9.531843e-01 9.492862e-01 9.446742e-01 9.393382e-01 9.332663e-01 9.264454e-01 9.188603e-01 9.104943e-01 9.013290e-01 8.913443e-01 8.805181e-01 8.688267e-01 8.562442e-01 8.427430e-01 8.282933e-01 8.128634e-01 7.964193e-01 7.789247e-01 7.603411e-01 7.406277e-01 7.197411e-01 6.988527e-01 6.802737e-01 6.627467e-01 6.462346e-01 6.307019e-01 6.161157e-01 6.024448e-01 5.896600e-01 5.777342e-01 5.666419e-01 5.563595e-01 5.468650e-01 5.381381e-01 5.301603e-01
1.425576e+00 1.435739e+00 1.445920e+00 1.456125e+00 1.466359e+00 1.476626e+00 1.486932e+00 1.497283e+00 1.507683e+00 1.518137e+00 1.528651e+00 1.539230e+00 1.549880e+00 1.560605e+00 1.569873e+00 1.577187e+00 1.584094e+00 1.590606e+00 1.596733e+00 1.602485e+00 1.607869e+00 1.612896e+00 1.617572e+00 1.621905e+00 1.625902e+00 1.629569e+00 1.632911e+00 1.635935e+00 1.638643e+00 1.641042e+00 1.643134e+00 1.644923e+00 1.646411e+00 1.647602e+00 1.648496e+00 1.649095e+00 1.649401e+00 1.649413e+00 1.649131e+00 1.648556e+00 1.647686e+00 1.646520e+00 1.645056e+00 1.643292e+00 1.641224e+00 1.638851e+00 1.636168e+00 1.633170e+00 1.629854e+00 1.626214e+00 1.622244e+00 1.617939e+00 1.613291e+00 1.608293e+00 1.602126e+00 1.595392e+00 1.588892e+00 1.582616e+00 1.576552e+00 1.570693e+00 1.565029e+00 1.559550e+00 1.554249e+00 1.549117e+00 1.544145e+00 1.539326e+00 1.534652e+00 1.530116e+00
3.401289e+00 3.344961e+00 3.281852e+00 3.211858e+00 3.134862e+00 3.050736e+00 2.959339e+00 2.860519e+00 2.754112e+00 2.639939e+00 2.517812e+00 2.387526e+00 2.248864e+00 2.101596e+00 1.997256e+00 1.948042e+00 1.902085e+00 1.859302e+00 1.819615e+00 1.782954e+00 1.749252e+00 1.718448e+00 1.690488e+00 1.665320e+00 1.642900e+00 1.623187e+00 1.606145e+00 1.591744e+00 1.579958e+00 1.570766e+00 1.564151e+00 1.560101e+00 1.558609e+00 1.559672e+00 1.563293e+00 1.569477e+00 1.578236e+00 1.589586e+00 1.603546e+00 1.620143e+00 1.639406e+00 1.661370e+00 1.686073e+00 1.713562e+00 1.743885e+00 1.777097e+00 1.813258e+00 1.852432e+00 1.894691e+00 1.940110e+00 1.988771e+00 2.040763e+00 2.096178e+00 2.155116e+00 2.222383e+00 2.291134e+00 2.356681e+00 2.419034e+00 2.478201e+00 2.534191e+00 2.587014e+00 2.636676e+00 2.683186e+00 2.726551e+00 2.766776e+00 2.803869e+00 2.837834e+00 2.868677e+00
7.370456e-01 7.455875e-01 7.545878e-01 7.641003e-01 7.741820e-01 7.848930e-01 7.962975e-01 8.084637e-01 8.214643e-01 8.353770e-01 8.502851e-01 8.662778e-01 8.834506e-01 9.019063e-01 9.144108e-01 9.195155e-01 9.245744e-01 9.295972e-01 9.345932e-01 9.395718e-01 9.445423e-01 9.495142e-01 9.544967e-01 9.594992e-01 9.645310e-01 9.696017e-01 9.747207e-01 9.798977e-01 9.851425e-01 9.904647e-01 9.958745e-01 1.001382e+00 1.006997e+00 1.012732e+00 1.018595e+00 1.024599e+00 1.030754e+00 1.037073e+00 1.043567e+00 1.050248e+00 1.057128e+00 1.064222e+00 1.071542e+00 1.079101e+00 1.086914e+00 1.094996e+00 1.103362e+00 1.112028e+00 1.121009e+00 1.130323e+00 1.139987e+00 1.150020e+00 1.160439e+00 1.171266e+00 1.180635e+00 1.187438e+00 1.193566e+00 1.199024e+00 1.203817e+00 1.207948e+00 1.211422e+00 1.214240e+00 1.216406e+00 1.217921e+00 1.218787e+00 1.219005e+00 1.218573e+00 1.217493e+00
2.999485e+00 2.999941e+00 2.998510e+00 2.995192e+00 2.989985e+00 2.982887e+00 2.973894e+00 2.963004e+00 2.950210e+00 2.935509e+00 2.918892e+00 2.900354e+00 2.879885e+00 2.857478e+00 2.793358e+00 2.695572e+00 2.603646e+00 2.517360e+00 2.436509e+00 2.360897e+00 2.290345e+00 2.224682e+00 2.163751e+00 2.107406e+00 2.055513e+00 2.007946e+00 1.964592e+00 1.925347e+00 1.890117e+00 1.858817e+00 1.831372e+00 1.807717e+00 1.787794e+00 1.771557e+00 1.758966e+00 1.749990e+00 1.744609e+00 1.742810e+00 1.744587e+00 1.749947e+00 1.758900e+00 1.771469e+00 1.787684e+00 1.807584e+00 1.831217e+00 1.858638e+00 1.889915e+00 1.925121e+00 1.964341e+00 2.007670e+00 2.055211e+00 2.107077e+00 2.163394e+00 2.224297e+00 2.264072e+00 2.277404e+00 2.290162e+00 2.302354e+00 2.313989e+00 2.325077e+00 2.335625e+00 2.345641e+00 2.355133e+00 2.364107e+00 2.372569e+00 2.380527e+00 2.387985e+00 2.394950e+00
2.106132e+00 2.112396e+00 2.117116e+00 2.120296e+00 2.121936e+00 2.122039e+00 2.120604e+00 2.117631e+00 2.113117e+00 2.107060e+00 2.099456e+00 2.090300e+00 2.079586e+00 2.067308e+00 2.052408e+00 2.036567e+00 2.020821e+00 2.005157e+00 1.989562e+00 1.974021e+00 1.958522e+00 1.943051e+00 1.927594e+00 1.912139e+00 1.896672e+00 1.881179e+00 1.865647e+00 1.850064e+00 1.834414e+00 1.818685e+00 1.802864e+00 1.786935e+00 1.770887e+00 1.754704e+00 1.738374e+00 1.721880e+00 1.705211e+00 1.688350e+00 1.671284e+00 1.653998e+00 1.636476e+00 1.618704e+00 1.600667e+00 1.582348e+00 1.563731e+00 1.544802e+00 1.525543e+00 1.505938e+00 1.485969e+00 1.465620e+00 1.444873e+00 1.423710e+00 1.402113e+00 1.380063e+00 1.358524e+00 1.338785e+00 1.319843e+00 1.301679e+00 1.284273e+00 1.267608e+00 1.251668e+00 1.236435e+00 1.221895e+00 1.208032e+00 1.194833e+00 1.182283e+00 1.170371e+00 1.159084e+00
2.898039e+00 2.871910e+00 2.842770e+00 2.810585e+00 2.775317e+00 2.736922e+00 2.695355e+00 2.650566e+00 2.602502e+00 2.551105e+00 2.496313e+00 2.438061e+00 2.376278e+00 2.310892e+00 2.263333e+00 2.238111e+00 2.213694e+00 2.190061e+00 2.167192e+00 2.145067e+00 2.123666e+00 2.102971e+00 2.082964e+00 2.063628e+00 2.044945e+00 2.026900e+00 2.009476e+00 1.992660e+00 1.976435e+00 1.960788e+00 1.945706e+00 1.931175e+00 1.917183e+00 1.903717e+00 1.890766e+00 1.878318e+00 1.866364e+00 1.854891e+00 1.843891e+00 1.833354e+00 1.823270e+00 1.813632e+00 1.804430e+00 1.795656e+00 1.787303e+00 1.779364e+00 1.771832e+00 1.764700e+00 1.757962e+00 1.751612e+00 1.745644e+00 1.740055e+00 1.734837e+00 1.729988e+00 1.718567e+00 1.701670e+00 1.686144e+00 1.671907e+00 1.658881e+00 1.646999e+00 1.636196e+00 1.626415e+00 1.617604e+00 1.609715e+00 1.602707e+00 1.596541e+00 1.591187e+00 1.586614e+00
1.765930e+00 1.764678e+00 1.762319e+00 1.758843e+00 1.754235e+00 1.748474e+00 1.741537e+00 1.733392e+00 1.724006e+00 1.713338e+00 1.701342e+00 1.687965e+00 1.673152e+00 1.656836e+00 1.645052e+00 1.639511e+00 1.634100e+00 1.628811e+00 1.623634e+00 1.618561e+00 1.613583e+00 1.608692e+00 1.603880e+00 1.599137e+00 1.594457e+00 1.589831e+00 1.585251e+00 1.580710e+00 1.576200e+00 1.571712e+00 1.567241e+00 1.562777e+00 1.558313e+00 1.553843e+00 1.549357e+00 1.544849e+00 1.540311e+00 1.535736e+00 1.531114e+00 1.526439e+00 1.521703e+00 1.516897e+00 1.512014e+00 1.507044e+00 1.501981e+00 1.496814e+00 1.491536e+00 1.486137e+00 1.480608e+00 1.474939e+00 1.469122e+00 1.463146e+00 1.457001e+00 1.450677e+00 1.444043e+00 1.437311e+00 1.430591e+00 1.423876e+00 1.417160e+00 1.410434e+00 1.403692e+00 1.396927e+00 1.390130e+00 1.383295e+00 1.376415e+00 1.369481e+00 1.362487e+00 1.355424e+00
4.064125e+00 4.101953e+00 4.136823e+00 4.168755e+00 4.197768e+00 4.223877e+00 4.247097e+00 4.267441e+00 4.284921e+00 4.299547e+00 4.311326e+00 4.320266e+00 4.326371e+00 4.329645e+00 4.330004e+00 4.329560e+00 4.328398e+00 4.326518e+00 4.323918e+00 4.320599e+00 4.316557e+00 4.311793e+00 4.306302e+00 4.300084e+00 4.293135e+00 4.285453e+00 4.277034e+00 4.267874e+00 4.257969e+00 4.247315e+00 4.235908e+00 4.223743e+00 4.210814e+00 4.197115e+00 4.182641e+00 4.167385e+00 4.151341e+00 4.134502e+00 4.116860e+00 4.098408e+00 4.079138e+00 4.059041e+00 4.038109e+00 4.016333e+00 3.993702e+00 3.970208e+00 3.945840e+00 3.920587e+00 3.894439e+00 3.867384e+00 3.839410e+00 3.810506e+00 3.780658e+00 3.749854e+00 3.707297e+00 3.656300e+00 3.607542e+00 3.560925e+00 3.516354e+00 3.473737e+00 3.432988e+00 3.394025e+00 3.356768e+00 3.321141e+00 3.287072e+00 3.254491e+00 3.223333e+00 3.193533e+00
1.212721e+00 1.222249e+00 1.232630e+00 1.243885e+00 1.256037e+00 1.269111e+00 1.283133e+00 1.298132e+00 1.314138e+00 1.331183e+00 1.349301e+00 1.368531e+00 1.388910e+00 1.410479e+00 1.433260e+00 1.455126e+00 1.476135e+00 1.496317e+00 1.515704e+00 1.534325e+00 1.552207e+00 1.569379e+00 1.585866e+00 1.601693e+00 1.616884e+00 1.631462e+00 1.645449e+00 1.658866e+00 1.671733e+00 1.684070e+00 1.695896e+00 1.707229e+00 1.718085e+00 1.728481e+00 1.738433e+00 1.747955e+00 1.757063e+00 1.765770e+00 1.774089e+00 1.782033e+00 1.789613e+00 1.796842e+00 1.803730e+00 1.810288e+00 1.816525e+00 1.822451e+00 1.828075e+00 1.833406e+00 1.838451e+00 1.843218e+00 1.847714e+00 1.851947e+00 1.855922e+00 1.859646e+00 1.862445e+00 1.864670e+00 1.867005e+00 1.869449e+00 1.872004e+00 1.874673e+00 1.877457e+00 1.880358e+00 1.883378e+00 1.886519e+00 1.889784e+00 1.893174e+00 1.896693e+00 1.900341e+00
