# x=3.3250  x=3.3750  x=3.4250  x=3.4750  x=3.5250  x=3.5750  x=3.6250  x=3.6750  x=3.7250  x=3.7750  x=3.8250  x=3.8750  x=3.9250  x=3.9750  x=4.0250  x=4.0750  x=4.1250  x=4.1750  x=4.2250  x=4.2750  x=4.3250  x=4.3750  x=4.4250  x=4.4750  x=4.5250  x=4.5750  x=4.6250  x=4.6750  x=4.7250  x=4.7750  x=4.8250  x=4.8750  x=4.9250  x=4.9750  x=5.0250  x=5.0750  x=5.1250  x=5.1750  x=5.2250  x=5.2750  x=5.3250  x=5.3750  x=5.4250  x=5.4750  x=5.5250  x=5.5750  x=5.6250  x=5.6750  x=5.7250  x=5.7750  x=5.8250  x=5.8750  x=5.9250  x=5.9750  x=6.0250  x=6.0750  x=6.1250  x=6.1750  x=6.2250  x=6.2750  x=6.3250  x=6.3750  x=6.4250  x=6.4750  x=6.5250  x=6.5750  x=6.6250  x=6.6750
1.397691e+00 1.429747e+00 1.445178e+00 1.459953e+00 1.474086e+00 1.487586e+00 1.500464e+00 1.512730e+00 1.524393e+00 1.535463e+00 1.545947e+00 1.555853e+00 1.565190e+00 1.573965e+00 1.582183e+00 1.589852e+00 1.596977e+00 1.603564e+00 1.609617e+00 1.615142e+00 1.620143e+00 1.624622e+00 1.628585e+00 1.632034e+00 1.634971e+00 1.637399e+00 1.639319e+00 1.640734e+00 1.641643e+00 1.642049e+00 1.641951e+00 1.641349e+00 1.640242e+00 1.638630e+00 1.636512e+00 1.633886e+00 1.630750e+00 1.627101e+00 1.622937e+00 1.618255e+00 1.613050e+00 1.607320e+00 1.601059e+00 1.594263e+00 1.586926e+00 1.579044e+00 1.570609e+00 1.561616e+00 1.552058e+00 1.541927e+00 1.531216e+00 1.519916e+00 1.508019e+00 1.495515e+00 1.482395e+00 1.468650e+00 1.454268e+00 1.439239e+00 1.423550e+00 1.407191e+00 1.390148e+00 1.372408e+00 1.353959e+00 1.334785e+00 1.314872e+00 1.294205e+00 1.272769e+00 1.251318e+00
2.190016e+00 2.241187e+00 2.284371e+00 2.326800e+00 2.368484e+00 2.409435e+00 2.449662e+00 2.489176e+00 2.527987e+00 2.566105e+00 2.603539e+00 2.640299e+00 2.676394e+00 2.711834e+00 2.746627e+00 2.780782e+00 2.814309e+00 2.847214e+00 2.879508e+00 2.911197e+00 2.942291e+00 2.972796e+00 3.002722e+00 3.032074e+00 3.060862e+00 3.089091e+00 3.116770e+00 3.143905e+00 3.170503e+00 3.196571e+00 3.222115e+00 3.247143e+00 3.271660e+00 3.295673e+00 3.319187e+00 3.342209e+00 3.364745e+00 3.386800e+00 3.408380e+00 3.429490e+00 3.450136e+00 3.470323e+00 3.490056e+00 3.509340e+00 3.528180e+00 3.546581e+00 3.564547e+00 3.582084e+00 3.599195e+00 3.615884e+00 3.632157e+00 3.648017e+00 3.663469e+00 3.678515e+00 3.693160e+00 3.707408e+00 3.721263e+00 3.734727e+00 3.747805e+00 3.760499e+00 3.772813e+00 3.784750e+00 3.796313e+00 3.807504e+00 3.818328e+00 3.828786e+00 3.838881e+00 3.852000e+00
1.025829e+00 1.015285e+00 9.992316e-01 9.847873e-01 9.717945e-01 9.601117e-01 9.496113e-01 9.401788e-01 9.317114e-01 9.241167e-01 9.173119e-01 9.112226e-01 9.057826e-01 9.009325e-01 8.966194e-01 8.927962e-01 8.894212e-01 8.864577e-01 8.838733e-01 8.816397e-01 8.797328e-01 8.781315e-01 8.768186e-01 8.757796e-01 8.750033e-01 8.744811e-01 8.742073e-01 8.741791e-01 8.743960e-01 8.748605e-01 8.755776e-01 8.765551e-01 8.778037e-01 8.793370e-01 8.811717e-01 8.833279e-01 8.858290e-01 8.887024e-01 8.919794e-01 8.956957e-01 8.998918e-01 9.046136e-01 9.099125e-01 9.158463e-01 9.224798e-01 9.298853e-01 9.381436e-01 9.473447e-01 9.575891e-01 9.689884e-01 9.816669e-01 9.957631e-01 1.011431e+00 1.028840e+00 1.048182e+00 1.069667e+00 1.093529e+00 1.120029e+00 1.149456e+00 1.182130e+00 1.218409e+00 1.258687e+00 1.303405e+00 1.353049e+00 1.408162e+00 1.469344e+00 1.537263e+00 1.582030e+00
1.072540e+00 1.049554e+00 1.023897e+00 9.991659e-01 9.753257e-01 9.523441e-01 9.301894e-01 9.088315e-01 8.882409e-01 8.683896e-01 8.492502e-01 8.307965e-01 8.130033e-01 7.958461e-01 7.793015e-01 7.633467e-01 7.479599e-01 7.331199e-01 7.188066e-01 7.050001e-01 6.916817e-01 6.788330e-01 6.664365e-01 6.544750e-01 6.429324e-01 6.317927e-01 6.210406e-01 6.106614e-01 6.006410e-01 5.909655e-01 5.816217e-01 5.725968e-01 5.638784e-01 5.554545e-01 5.473137e-01 5.394447e-01 5.318369e-01 5.244796e-01 5.173630e-01 5.104771e-01 5.038126e-01 4.973603e-01 4.911114e-01 4.850574e-01 4.791899e-01 4.735008e-01 4.679824e-01 4.626272e-01 4.574277e-01 4.523769e-01 4.474678e-01 4.426937e-01 4.380481e-01 4.335245e-01 4.291169e-01 4.248191e-01 4.206252e-01 4.165296e-01 4.125265e-01 4.086105e-01 4.047763e-01 4.010186e-01 3.973322e-01 3.937120e-01 3.901532e-01 3.866508e-01 3.832001e-01 3.803936e-01
1.475512e+00 1.435757e+00 1.398883e+00 1.363295e+00 1.328952e+00 1.295813e+00 1.263839e+00 1.232992e+00 1.203235e+00 1.174533e+00 1.146852e+00 1.120158e+00 1.094421e+00 1.069609e+00 1.045693e+00 1.022645e+00 1.000438e+00 9.790441e-01 9.584390e-01 9.385980e-01 9.194975e-01 9.011149e-01 8.834282e-01 8.664166e-01 8.500598e-01 8.343383e-01 8.192336e-01 8.047276e-01 7.908031e-01 7.774437e-01 7.646334e-01 7.523570e-01 7.405999e-01 7.293483e-01 7.185886e-01 7.083082e-01 6.984948e-01 6.891368e-01 6.802230e-01 6.717429e-01 6.636864e-01 6.560440e-01 6.488064e-01 6.419653e-01 6.355124e-01 6.294401e-01 6.237411e-01 6.184087e-01 6.134366e-01 6.088188e-01 6.045499e-01 6.006248e-01 5.970388e-01 5.937877e-01 5.908677e-01 5.882751e-01 5.860071e-01 5.840608e-01 5.824340e-01 5.811247e-01 5.801314e-01 5.794530e-01 5.790885e-01 5.790375e-01 5.793001e-01 5.798765e-01 5.807673e-01 5.822803e-01
3.001202e+00 3.017862e+00 3.030175e+00 3.041816e+00 3.052802e+00 3.063152e+00 3.072881e+00 3.082006e+00 3.090542e+00 3.098502e+00 3.105898e+00 3.112744e+00 3.119049e+00 3.124825e+00 3.130079e+00 3.134822e+00 3.139060e+00 3.142800e+00 3.146049e+00 3.148810e+00 3.151090e+00 3.152892e+00 3.154218e+00 3.155071e+00 3.155451e+00 3.155361e+00 3.154799e+00 3.153764e+00 3.152256e+00 3.150271e+00 3.147806e+00 3.144857e+00 3.141421e+00 3.137490e+00 3.133059e+00 3.128120e+00 3.122666e+00 3.116688e+00 3.110176e+00 3.103120e+00 3.095509e+00 3.087329e+00 3.078569e+00 3.069213e+00 3.059247e+00 3.048655e+00 3.037419e+00 3.025522e+00 3.012944e+00 2.999666e+00 2.985665e+00 2.970920e+00 2.955406e+00 2.939098e+00 2.921971e+00 2.903997e+00 2.885146e+00 2.865389e+00 2.844693e+00 2.823025e+00 2.800351e+00 2.776633e+00 2.751835e+00 2.725915e+00 2.698831e+00 2.670542e+00 2.641000e+00 2.605380e+00
1.226236e+00 1.273726e+00 1.332720e+00 1.388562e+00 1.441431e+00 1.491493e+00 1.538910e+00 1.583832e+00 1.626402e+00 1.666756e+00 1.705022e+00 1.741323e+00 1.775774e+00 1.808486e+00 1.839561e+00 1.869100e+00 1.897197e+00 1.923940e+00 1.949416e+00 1.973705e+00 1.996885e+00 2.019030e+00 2.040210e+00 2.060493e+00 2.079943e+00 2.098623e+00 2.116592e+00 2.133907e+00 2.150624e+00 2.166796e+00 2.182473e+00 2.197708e+00 2.212547e+00 2.227038e+00 2.241227e+00 2.255160e+00 2.268881e+00 2.282433e+00 2.295861e+00 2.309206e+00 2.322511e+00 2.335819e+00 2.349172e+00 2.362612e+00 2.376183e+00 2.389928e+00 2.403890e+00 2.418114e+00 2.432645e+00 2.447530e+00 2.462816e+00 2.478552e+00 2.494787e+00 2.511575e+00 2.528968e+00 2.547021e+00 2.565792e+00 2.585342e+00 2.605732e+00 2.627027e+00 2.649295e+00 2.672607e+00 2.697038e+00 2.722665e+00 2.749570e+00 2.777839e+00 2.807562e+00 2.834077e+00
2.453345e+00 2.461174e+00 2.469788e+00 2.477662e+00 2.484810e+00 2.491250e+00 2.496995e+00 2.502057e+00 2.506447e+00 2.510174e+00 2.513247e+00 2.515672e+00 2.517454e+00 2.518596e+00 2.519102e+00 2.518973e+00 2.518208e+00 2.516805e+00 2.514762e+00 2.512075e+00 2.508736e+00 2.504740e+00 2.500078e+00 2.494739e+00 2.488713e+00 2.481986e+00 2.474544e+00 2.466372e+00 2.457450e+00 2.447762e+00 2.437285e+00 2.425997e+00 2.413874e+00 2.400890e+00 2.387018e+00 2.372228e+00 2.356487e+00 2.339762e+00 2.322018e+00 2.303217e+00 2.283317e+00 2.262277e+00 2.240052e+00 2.216593e+00 2.191851e+00 2.165772e+00 2.138302e+00 2.109380e+00 2.078945e+00 2.046932e+00 2.013273e+00 1.977894e+00 1.940721e+00 1.901674e+00 1.860669e+00 1.817618e+00 1.772429e+00 1.725006e+00 1.675247e+00 1.623045e+00 1.568288e+00 1.510859e+00 1.450636e+00 1.387489e+00 1.321283e+00 1.251876e+00 1.179119e+00 1.126369e+00
1.831809e+00 1.888371e+00 1.921368e+00 1.952980e+00 1.983247e+00 2.012206e+00 2.039891e+00 2.066337e+00 2.091576e+00 2.115639e+00 2.138554e+00 2.160350e+00 2.181053e+00 2.200690e+00 2.219282e+00 2.236854e+00 2.253427e+00 2.269020e+00 2.283654e+00 2.297345e+00 2.310110e+00 2.321966e+00 2.332925e+00 2.343003e+00 2.352211e+00 2.360559e+00 2.368060e+00 2.374721e+00 2.380550e+00 2.385555e+00 2.389743e+00 2.393117e+00 2.395682e+00 2.397442e+00 2.398398e+00 2.398552e+00 2.397903e+00 2.396451e+00 2.394195e+00 2.391131e+00 2.387255e+00 2.382564e+00 2.377051e+00 2.370709e+00 2.363532e+00 2.355509e+00 2.346632e+00 2.336889e+00 2.326268e+00 2.314758e+00 2.302342e+00 2.289008e+00 2.274737e+00 2.259514e+00 2.243318e+00 2.226132e+00 2.207933e+00 2.188699e+00 2.168407e+00 2.147032e+00 2.124549e+00 2.100929e+00 2.076144e+00 2.050165e+00 2.022958e+00 1.994491e+00 1.964729e+00 1.929654e+00
4.344513e+00 4.329804e+00 4.313077e+00 4.296830e+00 4.281046e+00 4.265708e+00 4.250801e+00 4.236309e+00 4.222216e+00 4.208508e+00 4.195171e+00 4.182190e+00 4.169552e+00 4.157244e+00 4.145252e+00 4.133565e+00 4.122170e+00 4.111055e+00 4.100208e+00 4.089618e+00 4.079274e+00 4.069166e+00 4.059282e+00 4.049612e+00 4.040146e+00 4.030874e+00 4.021787e+00 4.012875e+00 4.004128e+00 3.995538e+00 3.987095e+00 3.978791e+00 3.970617e+00 3.962564e+00 3.954624e+00 3.946789e+00 3.939050e+00 3.931399e+00 3.923828e+00 3.916330e+00 3.908896e+00 3.901519e+00 3.894191e+00 3.886905e+00 3.879652e+00 3.872425e+00 3.865216e+00 3.858019e+00 3.850825e+00 3.843627e+00 3.836417e+00 3.829188e+00 3.821932e+00 3.814641e+00 3.807309e+00 3.799927e+00 3.792488e+00 3.784983e+00 3.777406e+00 3.769747e+00 3.761999e+00 3.754154e+00 3.746204e+00 3.738140e+00 3.729954e+00 3.721638e+00 3.713181e+00 3.706070e+00
