# x=3.3250  x=3.3750  x=3.4250  x=3.4750  x=3.5250  x=3.5750  x=3.6250  x=3.6750  x=3.7250  x=3.7750  x=3.8250  x=3.8750  x=3.9250  x=3.9750  x=4.0250  x=4.0750  x=4.1250  x=4.1750  x=4.2250  x=4.2750  x=4.3250  x=4.3750  x=4.4250  x=4.4750  x=4.5250  x=4.5750  x=4.6250  x=4.6750  x=4.7250  x=4.7750  x=4.8250  x=4.8750  x=4.9250  x=4.9750  x=5.0250  x=5.0750  x=5.1250  x=5.1750  x=5.2250  x=5.2750  x=5.3250  x=5.3750  x=5.4250  x=5.4750  x=5.5250  x=5.5750  x=5.6250  x=5.6750  x=5.7250  x=5.7750  x=5.8250  x=5.8750  x=5.9250  x=5.9750  x=6.0250  x=6.0750  x=6.1250  x=6.1750  x=6.2250  x=6.2750  x=6.3250  x=6.3750  x=6.4250  x=6.4750  x=6.5250  x=6.5750  x=6.6250  x=6.6750
1.476380e+00 1.444936e+00 1.421222e+00 1.398647e+00 1.377163e+00 1.356722e+00 1.337281e+00 1.318797e+00 1.301232e+00 1.284546e+00 1.268704e+00 1.253672e+00 1.239417e+00 1.225909e+00 1.213117e+00 1.201016e+00 1.189577e+00 1.178778e+00 1.168594e+00 1.159004e+00 1.149986e+00 1.141522e+00 1.133592e+00 1.126181e+00 1.119272e+00 1.112849e+00 1.106900e+00 1.101411e+00 1.096370e+00 1.091767e+00 1.087592e+00 1.083835e+00 1.080489e+00 1.077546e+00 1.075000e+00 1.072845e+00 1.071077e+00 1.069692e+00 1.068687e+00 1.068060e+00 1.067809e+00 1.067934e+00 1.068435e+00 1.069313e+00 1.070571e+00 1.072210e+00 1.074235e+00 1.076650e+00 1.079459e+00 1.082670e+00 1.086288e+00 1.090323e+00 1.094781e+00 1.099674e+00 1.105012e+00 1.110806e+00 1.117068e+00 1.123813e+00 1.131055e+00 1.138809e+00 1.147092e+00 1.155922e+00 1.165319e+00 1.175302e+00 1.185893e+00 1.197114e+00 1.208991e+00 1.223710e+00
2.064509e+00 2.083582e+00 2.104403e+00 2.124387e+00 2.143559e+00 2.161943e+00 2.179562e+00 2.196439e+00 2.212595e+00 2.228049e+00 2.242822e+00 2.256932e+00 2.270396e+00 2.283232e+00 2.295455e+00 2.307082e+00 2.318125e+00 2.328601e+00 2.338520e+00 2.347897e+00 2.356743e+00 2.365068e+00 2.372884e+00 2.380199e+00 2.387025e+00 2.393367e+00 2.399236e+00 2.404638e+00 2.409580e+00 2.414068e+00 2.418108e+00 2.421705e+00 2.424863e+00 2.427587e+00 2.429879e+00 2.431743e+00 2.433181e+00 2.434195e+00 2.434786e+00 2.434955e+00 2.434701e+00 2.434026e+00 2.432927e+00 2.431404e+00 2.429454e+00 2.427076e+00 2.424266e+00 2.421020e+00 2.417335e+00 2.413205e+00 2.408627e+00 2.403593e+00 2.398098e+00 2.392135e+00 2.385696e+00 2.378774e+00 2.371358e+00 2.363441e+00 2.355013e+00 2.346062e+00 2.336577e+00 2.326547e+00 2.315959e+00 2.304800e+00 2.293055e+00 2.280710e+00 2.267750e+00 2.255235e+00
1.546643e+00 1.554311e+00 1.564213e+00 1.573634e+00 1.582590e+00 1.591097e+00 1.599169e+00 1.606820e+00 1.614062e+00 1.620909e+00 1.627372e+00 1.633461e+00 1.639188e+00 1.644561e+00 1.649591e+00 1.654285e+00 1.658652e+00 1.662699e+00 1.666433e+00 1.669861e+00 1.672987e+00 1.675819e+00 1.678359e+00 1.680613e+00 1.682585e+00 1.684278e+00 1.685694e+00 1.686837e+00 1.687707e+00 1.688308e+00 1.688639e+00 1.688701e+00 1.688494e+00 1.688018e+00 1.687273e+00 1.686256e+00 1.684966e+00 1.683402e+00 1.681559e+00 1.679436e+00 1.677028e+00 1.674332e+00 1.671342e+00 1.668055e+00 1.664463e+00 1.660561e+00 1.656343e+00 1.651801e+00 1.646927e+00 1.641713e+00 1.636151e+00 1.630231e+00 1.623942e+00 1.617274e+00 1.610216e+00 1.602755e+00 1.594880e+00 1.586576e+00 1.577829e+00 1.568624e+00 1.558947e+00 1.548780e+00 1.538105e+00 1.526906e+00 1.515162e+00 1.502854e+00 1.489961e+00 1.480002e+00
3.853528e+00 3.809726e+00 3.763562e+00 3.719113e+00 3.676323e+00 3.635137e+00 3.595502e+00 3.557368e+00 3.520685e+00 3.485408e+00 3.451490e+00 3.418889e+00 3.387562e+00 3.357471e+00 3.328576e+00 3.300841e+00 3.274229e+00 3.248708e+00 3.224244e+00 3.200806e+00 3.178365e+00 3.156891e+00 3.136357e+00 3.116737e+00 3.098005e+00 3.080139e+00 3.063114e+00 3.046910e+00 3.031505e+00 3.016881e+00 3.003017e+00 2.989897e+00 2.977503e+00 2.965821e+00 2.954834e+00 2.944529e+00 2.934893e+00 2.925913e+00 2.917579e+00 2.909878e+00 2.902802e+00 2.896341e+00 2.890488e+00 2.885234e+00 2.880573e+00 2.876499e+00 2.873007e+00 2.870092e+00 2.867751e+00 2.865980e+00 2.864778e+00 2.864142e+00 2.864073e+00 2.864569e+00 2.865632e+00 2.867263e+00 2.869464e+00 2.872237e+00 2.875587e+00 2.879518e+00 2.884034e+00 2.889142e+00 2.894847e+00 2.901158e+00 2.908082e+00 2.915628e+00 2.923806e+00 2.937048e+00
2.385804e+00 2.386307e+00 2.386722e+00 2.387099e+00 2.387437e+00 2.387737e+00 2.387999e+00 2.388224e+00 2.388411e+00 2.388561e+00 2.388673e+00 2.388749e+00 2.388787e+00 2.388789e+00 2.388753e+00 2.388681e+00 2.388571e+00 2.388424e+00 2.388240e+00 2.388019e+00 2.387759e+00 2.387462e+00 2.387127e+00 2.386754e+00 2.386342e+00 2.385890e+00 2.385400e+00 2.384870e+00 2.384300e+00 2.383689e+00 2.383037e+00 2.382344e+00 2.381608e+00 2.380830e+00 2.380008e+00 2.379143e+00 2.378232e+00 2.377277e+00 2.376275e+00 2.375226e+00 2.374129e+00 2.372984e+00 2.371789e+00 2.370544e+00 2.369247e+00 2.367897e+00 2.366494e+00 2.365036e+00 2.363523e+00 2.361952e+00 2.360323e+00 2.358634e+00 2.356884e+00 2.355072e+00 2.353196e+00 2.351255e+00 2.349246e+00 2.347170e+00 2.345023e+00 2.342805e+00 2.340513e+00 2.338145e+00 2.335700e+00 2.333177e+00 2.330571e+00 2.327883e+00 2.325109e+00 2.320033e+00
2.500530e+00 2.450290e+00 2.425157e+00 2.400780e+00 2.377129e+00 2.354174e+00 2.331887e+00 2.310240e+00 2.289205e+00 2.268757e+00 2.248870e+00 2.229520e+00 2.210682e+00 2.192333e+00 2.174451e+00 2.157011e+00 2.139994e+00 2.123378e+00 2.107142e+00 2.091266e+00 2.075731e+00 2.060516e+00 2.045603e+00 2.030973e+00 2.016609e+00 2.002491e+00 1.988604e+00 1.974929e+00 1.961449e+00 1.948147e+00 1.935008e+00 1.922014e+00 1.909150e+00 1.896399e+00 1.883746e+00 1.871174e+00 1.858669e+00 1.846214e+00 1.833794e+00 1.821394e+00 1.808998e+00 1.796591e+00 1.784157e+00 1.771681e+00 1.759147e+00 1.746540e+00 1.733843e+00 1.721042e+00 1.708120e+00 1.695061e+00 1.681849e+00 1.668467e+00 1.654899e+00 1.641128e+00 1.627137e+00 1.612908e+00 1.598423e+00 1.583665e+00 1.568615e+00 1.553254e+00 1.537564e+00 1.521524e+00 1.505115e+00 1.488317e+00 1.471108e+00 1.453466e+00 1.435371e+00 1.420276e+00
5.187699e-01 5.337691e-01 5.517227e-01 5.687020e-01 5.847520e-01 5.999154e-01 6.142324e-01 6.277409e-01 6.404770e-01 6.524744e-01 6.637649e-01 6.743785e-01 6.843435e-01 6.936863e-01 7.024317e-01 7.106028e-01 7.182215e-01 7.253079e-01 7.318809e-01 7.379579e-01 7.435550e-01 7.486872e-01 7.533679e-01 7.576098e-01 7.614239e-01 7.648205e-01 7.678086e-01 7.703961e-01 7.725899e-01 7.743958e-01 7.758185e-01 7.768620e-01 7.775289e-01 7.778210e-01 7.777391e-01 7.772830e-01 7.764514e-01 7.752422e-01 7.736522e-01 7.716770e-01 7.693116e-01 7.665495e-01 7.633835e-01 7.598052e-01 7.558050e-01 7.513724e-01 7.464955e-01 7.411614e-01 7.353560e-01 7.290639e-01 7.222682e-01 7.149510e-01 7.070929e-01 6.986730e-01 6.896689e-01 6.800568e-01 6.698110e-01 6.589044e-01 6.473081e-01 6.349912e-01 6.219210e-01 6.080629e-01 5.933800e-01 5.778334e-01 5.613817e-01 5.439813e-01 5.255860e-01 5.030634e-01
6.584248e-01 6.541548e-01 6.495729e-01 6.454321e-01 6.417243e-01 6.384423e-01 6.355796e-01 6.331308e-01 6.310910e-01 6.294562e-01 6.282233e-01 6.273898e-01 6.269542e-01 6.269155e-01 6.272736e-01 6.280294e-01 6.291843e-01 6.307404e-01 6.327009e-01 6.350696e-01 6.378511e-01 6.410508e-01 6.446750e-01 6.487307e-01 6.532259e-01 6.581694e-01 6.635707e-01 6.694404e-01 6.757901e-01 6.826319e-01 6.899795e-01 6.978469e-01 7.062497e-01 7.152042e-01 7.247279e-01 7.348394e-01 7.455583e-01 7.569057e-01 7.689037e-01 7.815756e-01 7.949463e-01 8.090418e-01 8.238896e-01 8.395186e-01 8.559595e-01 8.732443e-01 8.914066e-01 9.104820e-01 9.305077e-01 9.515228e-01 9.735682e-01 9.966871e-01 1.020924e+00 1.046328e+00 1.072946e+00 1.100832e+00 1.130040e+00 1.160626e+00 1.192651e+00 1.226177e+00 1.261269e+00 1.297996e+00 1.336429e+00 1.376645e+00 1.418720e+00 1.462737e+00 1.508782e+00 1.545507e+00
5.459856e+00 5.570560e+00 5.607721e+00 5.643542e+00 5.678034e+00 5.711207e+00 5.743072e+00 5.773640e+00 5.802921e+00 5.830923e+00 5.857655e+00 5.883127e+00 5.907346e+00 5.930321e+00 5.952057e+00 5.972563e+00 5.991846e+00 6.009910e+00 6.026762e+00 6.042408e+00 6.056852e+00 6.070099e+00 6.082153e+00 6.093019e+00 6.102699e+00 6.111196e+00 6.118514e+00 6.124655e+00 6.129620e+00 6.133412e+00 6.136031e+00 6.137478e+00 6.137755e+00 6.136860e+00 6.134794e+00 6.131555e+00 6.127144e+00 6.121558e+00 6.114796e+00 6.106855e+00 6.097733e+00 6.087428e+00 6.075935e+00 6.063251e+00 6.049373e+00 6.034294e+00 6.018012e+00 6.000520e+00 5.981813e+00 5.961886e+00 5.940730e+00 5.918341e+00 5.894710e+00 5.869830e+00 5.843693e+00 5.816291e+00 5.787615e+00 5.757656e+00 5.726404e+00 5.693849e+00 5.659981e+00 5.624789e+00 5.588261e+00 5.550387e+00 5.511153e+00 5.470548e+00 5.428557e+00 5.310837e+00
8.739932e-01 8.807370e-01 8.853609e-01 8.898745e-01 8.942841e-01 8.985957e-01 9.028153e-01 9.069487e-01 9.110017e-01 9.149798e-01 9.188885e-01 9.227332e-01 9.265192e-01 9.302517e-01 9.339360e-01 9.375770e-01 9.411799e-01 9.447495e-01 9.482909e-01 9.518089e-01 9.553083e-01 9.587940e-01 9.622709e-01 9.657436e-01 9.692171e-01 9.726960e-01 9.761852e-01 9.796896e-01 9.832139e-01 9.867630e-01 9.903419e-01 9.939554e-01 9.976086e-01 1.001306e+00 1.005054e+00 1.008857e+00 1.012720e+00 1.016648e+00 1.020648e+00 1.024723e+00 1.028882e+00 1.033128e+00 1.037467e+00 1.041907e+00 1.046452e+00 1.051109e+00 1.055885e+00 1.060786e+00 1.065819e+00 1.070991e+00 1.076309e+00 1.081781e+00 1.087413e+00 1.093214e+00 1.099191e+00 1.105354e+00 1.111710e+00 1.118268e+00 1.125037e+00 1.132028e+00 1.139248e+00 1.146709e+00 1.154420e+00 1.162392e+00 1.170637e+00 1.179165e+00 1.187989e+00 1.198102e+00
